"Date","JDay","Coef","VIP","Tmean","Tstdev"
801,-152,0.082603610380244,0.367658981484059,18.3297030697121,1.91400375274828
802,-151,0.0932919778570347,0.415977520861828,18.3084558062045,1.88438861184042
803,-150,0.0940262245468756,0.453044061559285,18.2714772727273,1.84436800090689
804,-149,0.0899056974947592,0.460946325985867,18.2374166666667,1.88627593219114
805,-148,0.0643769065011196,0.414033604382726,18.1960909090909,1.88456715688753
806,-147,0.0103314600341728,0.447657179932564,18.1714772727273,1.85533671378233
807,-146,-0.01575293718524,0.530352742975363,18.1268939393939,1.8909380945659
808,-145,-0.00155072431968126,0.575909897340488,18.0779696969697,1.85089045186842
809,-144,-0.0096756095436948,0.6311310160012,18.0313939393939,1.7671726493526
810,-143,0.00265024332452094,0.705276476664602,17.9973181818182,1.73127978701841
811,-142,-0.00850634633100325,0.791731240109716,17.9128560606061,1.67291761555966
812,-141,-0.020336093883619,0.894535839519609,17.7847803030303,1.6792746027869
813,-140,-0.0587117977467293,1.02494369723323,17.6893939393939,1.66199965517678
814,-139,-0.0890563412093126,1.06783970079757,17.648803030303,1.67452786070793
815,-138,-0.114982990587865,1.11896791100486,17.6124318181818,1.7290525535827
816,-137,-0.117975237646956,1.12864486243835,17.5325606060606,1.73382657559733
817,-136,-0.10274533298384,1.10845493155988,17.4531287878788,1.71203263103707
818,-135,-0.0851372009078127,1.10812219162877,17.3685227272727,1.70858181904306
819,-134,-0.0898724065793391,1.14110588935471,17.2793106060606,1.73364262046098
820,-133,-0.0733201087418826,1.13582969970732,17.1633456780303,1.78735531666039
821,-132,-0.0801314196159085,1.15108915688557,17.0896610530303,1.81662138437702
822,-131,-0.0996917898894136,1.17120767613602,17.0028352954545,1.83346336565436
823,-130,-0.0960114218463603,1.12728647540678,16.9060398409091,1.84104657770996
824,-129,-0.0662584138695664,0.997112702671897,16.7963504469697,1.76482330008147
825,-128,-0.033355417197575,0.910795748397258,16.6567140833333,1.70843734367916
826,-127,0.00234928648769596,0.826657367388863,16.4783959015152,1.66943544061317
827,-126,0.0285863049883847,0.768005081986655,16.3480549924242,1.70006017531706
828,-125,0.0454302855962986,0.710273249142921,16.2479110530303,1.73134097307052
829,-124,0.0574786760141831,0.66340923326202,16.1636080227273,1.71114990498318
830,-123,0.072991886663113,0.660301479090294,16.0584110530303,1.67006793574956
831,-122,0.0646108676900401,0.688273972790005,15.9533987083333,1.66433204579654
901,-121,0.0457058808102131,0.702608758557934,15.7539924242424,1.67672971131458
902,-120,0.0572608751300234,0.714030438634104,15.6218333333333,1.6977143137371
903,-119,0.0618231282326818,0.699900572159637,15.5274848484848,1.68783267506045
904,-118,0.0708084795459131,0.717622538104848,15.4705378787879,1.71128925121628
905,-117,0.0771280077435836,0.69902211548269,15.3867045454545,1.78224275550901
906,-116,0.0739076902733716,0.680693225920303,15.3422878787879,1.81868339184635
907,-115,0.0715628863956511,0.699523010445231,15.285696969697,1.81837005278823
908,-114,0.0848019101320387,0.746971983111964,15.1697651515152,1.85920766111005
909,-113,0.0812379497923047,0.735594280020729,15.0452878787879,1.90959337794096
910,-112,0.0669943625064044,0.717100843016224,14.9368181818182,1.95148339173338
911,-111,0.0576809510684425,0.664423768276334,14.8124015151515,1.94932352400271
912,-110,0.0581812132098367,0.60116578604416,14.7299393939394,1.93025429940287
913,-109,0.0483204433928981,0.61207324921791,14.6206742424242,1.9366384953106
914,-108,0.0133625176531189,0.613093826130634,14.5045757575758,1.93750506529423
915,-107,-0.0388563691004579,0.631688667214857,14.3595984848485,1.98035507952786
916,-106,-0.0743606654301359,0.662122390261989,14.2323106060606,2.03342332967782
917,-105,-0.0924052951191738,0.677037784632653,14.1257196969697,2.11255191506915
918,-104,-0.102218671708821,0.667931550219048,13.9537954545455,2.07894842747953
919,-103,-0.10686019933742,0.658751590202341,13.8561439393939,2.06789020868998
920,-102,-0.107519834047003,0.641205877052014,13.7614772727273,2.03811659228971
921,-101,-0.110525882622548,0.632786870013394,13.6607651515152,2.01905902293227
922,-100,-0.0882098156213107,0.576299012011428,13.5786136363636,1.96787945635259
923,-99,-0.0636751728311481,0.519674097211851,13.4702272727273,1.88194066746669
924,-98,-0.0472863733994597,0.427796118172722,13.4444621212121,1.86179408263454
925,-97,-0.0274343384932143,0.345024400178747,13.3554545454545,1.85819465777634
926,-96,-0.0221819536040361,0.285568587640038,13.2310984848485,1.83662618127253
927,-95,-0.0108399602741342,0.228783961057327,13.1339621212121,1.81926188469292
928,-94,-0.0126104902859887,0.18372998169684,12.9879090909091,1.87569542820877
929,-93,-0.0355648275250479,0.222164960774132,12.9463106060606,1.88325291080772
930,-92,-0.0689253163080446,0.3116414275735,12.8549166666667,1.83224961845279
1001,-91,-0.0693594028914474,0.339548148731208,12.7560075757576,1.77543295768181
1002,-90,-0.0647876410970091,0.375139508563075,12.6616515151515,1.75905841389038
1003,-89,-0.0713677987769598,0.397739877409728,12.5001363636364,1.73617695835782
1004,-88,-0.0650902969947959,0.440511385535575,12.4076136363636,1.77324940085463
1005,-87,-0.0462204196777314,0.44205109602442,12.2574318181818,1.81901081799071
1006,-86,-0.0168130107096729,0.463607557851725,12.1151818181818,1.90100659374909
1007,-85,0.0230006362950484,0.548134791167099,11.9607575757576,1.94526004828676
1008,-84,0.0284872998489307,0.55154979363894,11.7563636363636,2.00528786184946
1009,-83,0.0350310311265145,0.555612807861812,11.5703484848485,2.09571888904597
1010,-82,0.0466468678570188,0.578560933036978,11.3715833333333,2.16608758885246
1011,-81,0.0635086056636173,0.554750640608432,11.1467803030303,2.24278037098812
1012,-80,0.0286350491749297,0.450708808237812,10.8992045454545,2.26578539152163
1013,-79,0.0149656887985422,0.385698487188304,10.6539696969697,2.31299013631421
1014,-78,-0.0183167714672344,0.312050309115018,10.4909242424242,2.34374771414808
1015,-77,-0.0491160544207004,0.316801457124133,10.2852727272727,2.38485789637043
1016,-76,-0.0697711721370333,0.341125338596173,10.0842196969697,2.39132630961606
1017,-75,-0.0813460927098417,0.36362826532684,9.92837121212121,2.38412912081972
1018,-74,-0.0804621752859222,0.381532044518232,9.81933333333333,2.38591445103575
1019,-73,-0.0735813375812063,0.383935757432799,9.72686363636364,2.35666041168002
1020,-72,-0.0605811220758847,0.355796387782438,9.64620454545455,2.30029728345595
1021,-71,-0.0552977159242543,0.396011096684239,9.54592424242424,2.31075766065775
1022,-70,-0.0755076765363829,0.47664712308432,9.43475,2.35790594532869
1023,-69,-0.0656804693362341,0.506925187778532,9.38756060606061,2.3780774297714
1024,-68,-0.0368715541166765,0.468536267938471,9.28862121212121,2.35685473575679
1025,-67,-0.00699039943406364,0.432651286173625,9.14658333333333,2.41886263324697
1026,-66,0.0154410141905612,0.383238008693611,9.02568181818182,2.43036882417373
1027,-65,0.0223316388238432,0.306847159708497,8.92080303030303,2.36204894004592
1028,-64,0.0150006414660596,0.234592490963187,8.82634090909091,2.30871275464274
1029,-63,0.0117298255173296,0.151605393168529,8.6912196969697,2.32961946290297
1030,-62,0.0125031924116796,0.109471817591508,8.54142424242424,2.35745882971876
1031,-61,0.0176684841704021,0.121187620035001,8.34207575757576,2.29771326782688
1101,-60,0.0303731819580507,0.147744512727666,8.12746212121212,2.27034569099118
1102,-59,0.0562049087046362,0.227914712160146,7.95449242424242,2.2167377449319
1103,-58,0.0855289979800746,0.35264601835472,7.73839393939394,2.18719822278233
1104,-57,0.0850529419298156,0.365344532870048,7.60270454545455,2.16382811658384
1105,-56,0.0851718999368015,0.386762013296391,7.48689393939394,2.11111965442799
1106,-55,0.0736551347077276,0.368752902842803,7.35040909090909,2.04637482584717
1107,-54,0.0728264146883795,0.351870800355151,7.13581818181818,2.07688431159745
1108,-53,0.0896663038792561,0.395984596818486,6.91822727272727,2.05800979911174
1109,-52,0.0869821126975936,0.390101447362344,6.70015151515152,2.00643376964243
1110,-51,0.083407509997027,0.397273175674879,6.51478787878788,1.99690402702307
1111,-50,0.0825734243317338,0.403423110357414,6.35789393939394,1.9905918001571
1112,-49,0.0929319888537001,0.466661218554183,6.22023484848485,2.00162307633308
1113,-48,0.0854713763675772,0.47333999442715,6.0922803030303,2.13844059694499
1114,-47,0.071425676391307,0.443437193528095,5.99031818181818,2.26333105146424
1115,-46,0.0568952538019841,0.413695100098427,5.85051515151515,2.35447069097778
1116,-45,0.0465565064795731,0.399278659719143,5.65853787878788,2.47853819912224
1117,-44,0.0662653438341485,0.438008366481261,5.49320454545455,2.59245483102068
1118,-43,0.0853275690122758,0.492556208466524,5.38318181818182,2.73055245656034
1119,-42,0.0759834033774492,0.482922053815822,5.26599242424242,2.83975464555004
1120,-41,0.0808814040984823,0.511244180744953,5.18051515151515,2.87367140317516
1121,-40,0.0815651715222624,0.538411269194339,5.08393939393939,2.82102141183684
1122,-39,0.0771442870220667,0.551243701977009,4.99060606060606,2.75707757582492
1123,-38,0.0706374234010951,0.562157936293882,4.86500757575758,2.67357529612844
1124,-37,0.0786414610571461,0.600006529140492,4.73225757575758,2.58628006581639
1125,-36,0.0858623611272676,0.614247425188386,4.56487121212121,2.50937987535077
1126,-35,0.0930524396731022,0.647659350694704,4.38537878787879,2.49885990696104
1127,-34,0.104253959001083,0.689560760864623,4.26421212121212,2.50054536405765
1128,-33,0.103473986653146,0.701434299352871,4.14132575757576,2.54314996970226
1129,-32,0.083686020148191,0.642702159376801,4.03268181818182,2.54117897260469
1130,-31,0.069911019754658,0.586715234806546,3.95952458435152,2.65018024548859
1201,-30,0.0562040501059165,0.556079640753486,3.86783519041212,2.72267907890039
1202,-29,0.0633431771358303,0.566084579978219,3.72866852374545,2.80231756490022
1203,-28,0.0705511588588237,0.568435653894151,3.62054731162424,2.89475124267294
1204,-27,0.0814954461977571,0.565438900141199,3.54846397829091,2.94461584920212
1205,-26,0.0768983310119176,0.539018141445921,3.44813064495758,2.95377045381256
1206,-25,0.083961735036914,0.550167044778247,3.37160791768485,2.94579612125055
1207,-24,0.09138694396476,0.553960783495069,3.35664579647273,2.87095444350604
1208,-23,0.093565610655206,0.56175769320656,3.33282003889697,2.83301461492229
1209,-22,0.085602042321111,0.544410017090599,3.29200943283636,2.80077307314053
1210,-21,0.0864256710093957,0.550155893406985,3.19117609950303,2.81771898874202
1211,-20,0.0946292156452809,0.559628075445162,3.062,2.78064878212455
1212,-19,0.0961939787026985,0.557688084937304,2.96018939393939,2.78979291419164
1213,-18,0.0811359139587103,0.527596809585359,2.92328787878788,2.7414235276885
1214,-17,0.0433546610040765,0.500508357757162,2.87561363636364,2.75819027881084
1215,-16,0.00683933290037144,0.555018839919885,2.80875757575758,2.81022447329843
1216,-15,-0.0208697329092962,0.645478692074251,2.81546212121212,2.84151831556019
1217,-14,-0.0514935234359998,0.731344598488738,2.83702272727273,2.8696654540341
1218,-13,-0.0564650921809781,0.783287741876032,2.82956818181818,2.95866988811335
1219,-12,-0.0536899691062516,0.842676395989462,2.82867424242424,3.0859738394374
1220,-11,-0.0336400521323383,0.895968603164151,2.82695454545455,3.17834734676728
1221,-10,-0.0147550821764781,0.940744274652849,2.83562121212121,3.24803865409879
1222,-9,0.00180954084073742,1.0064251157646,2.80897727272727,3.31898165173377
1223,-8,0.0203232982312069,1.06123898757936,2.77750757575758,3.32943258378359
1224,-7,0.0364550177836555,1.04289310932383,2.71374242424242,3.38215837831798
1225,-6,0.0449751886973537,0.986697313443084,2.65258333333333,3.41574651541076
1226,-5,0.0508958389476805,0.968935644354106,2.61338636363636,3.4897296389505
1227,-4,0.0619167846448711,0.956237075405197,2.51152908311136,3.6261557003064
1228,-3,0.0708603141473349,0.951144162805715,2.41609726492955,3.75928131081131
1229,-2,0.0673884942350343,0.931251116004205,2.33087756795985,3.76134624448306
1230,-1,0.0526938996426133,0.897480245347791,2.21702150735379,3.74986452087565
1231,0,0.0193223491086328,0.891208531883932,2.09077150735379,3.78131570157387
101,1,-0.0115304071634316,0.913302380247162,2.00729423462652,3.85444418276187
102,2,-0.037535589934494,0.940605026708436,1.95990029523258,3.86978194506729
103,3,-0.0736419089188154,0.98184842889885,1.92263514371742,3.92031404430942
104,4,-0.0900544633684486,1.02907492216418,1.93128665886894,3.9701449101353
105,5,-0.0805996892466134,1.03469678595668,1.91043817402045,4.07780582493551
106,6,-0.0740690527099865,1.06472371392989,1.90671090129318,4.039055681461
107,7,-0.0595285685522743,1.06987958439915,1.86581818181818,4.0433950530612
108,8,-0.0606521251084875,1.08257840495971,1.83704545454545,4.10834694754549
109,9,-0.0601841838398464,1.09891008938012,1.79287878787879,4.19595450453611
110,10,-0.0527712497851867,1.08515670986224,1.73919696969697,4.29248585942779
111,11,-0.0452998789277714,1.06246096102671,1.74826515151515,4.40707309512847
112,12,-0.0372350378413113,1.06016119296303,1.71139393939394,4.38369129407193
113,13,-0.0222359081576564,1.05314317680365,1.6564696969697,4.37680233410757
114,14,-0.00506315012508659,1.04511726578522,1.63217424242424,4.36714762997423
115,15,-0.0051680271874249,1.03904232630543,1.63165151515152,4.32637582553457
116,16,-0.0166393257654594,1.06630324357153,1.64218181818182,4.20198273775861
117,17,-0.036706286663413,1.10380775121717,1.6887196969697,3.99457962034393
118,18,-0.057819706799147,1.11110420182679,1.81328787878788,3.77097935855407
119,19,-0.0647159664178955,1.08953578471847,1.87553787878788,3.5579250339119
120,20,-0.072876468376339,1.05742117696557,1.96390151515152,3.39540751292363
121,21,-0.0738533791535442,1.01132473412525,2.03366666666667,3.24474312625246
122,22,-0.0737756222504938,0.958908140645936,2.07185606060606,3.10526491751573
123,23,-0.0798408312547125,0.907933565589773,2.17743181818182,3.07496773269507
124,24,-0.0914567958795078,0.867951885082276,2.31859848484848,2.98606225046197
125,25,-0.0884331977459202,0.808549134580241,2.40034848484849,2.95587611183291
126,26,-0.0814648965246913,0.751704676201234,2.3935,3.0704536681724
127,27,-0.0645691447160085,0.702982081976673,2.36706060606061,3.16755213721879
128,28,-0.0470533024550801,0.689262838015092,2.33270454545455,3.27825138608011
129,29,-0.0450009043349511,0.704889753481153,2.30651515151515,3.33929104310912
130,30,-0.0339512079291795,0.711746537038167,2.33576515151515,3.389648892442
131,31,-0.0353411396376144,0.762603877330856,2.37715151515152,3.38668423407341
201,32,-0.0399187983425347,0.83335211288992,2.49225757575758,3.40650750390906
202,33,-0.0365725020357132,0.860688304671915,2.56259848484848,3.45209970300914
203,34,-0.0354870113517104,0.887995733521749,2.5929696969697,3.43795959982372
204,35,-0.0550606240403958,0.953876593826077,2.56625757575758,3.43778692099733
205,36,-0.0745012673246715,1.03258822863441,2.56082575757576,3.38865581773913
206,37,-0.0778275738723546,1.0831126134264,2.63363636363636,3.39819100627704
207,38,-0.0836052805854937,1.10131233711705,2.71226515151515,3.42568139202429
208,39,-0.0885073908080755,1.08865100437887,2.70308333333333,3.44110209566694
209,40,-0.0975561504563907,1.12675055874238,2.63742424242424,3.49608085226622
210,41,-0.12273899381817,1.20643522596193,2.53752272727273,3.5707915146473
211,42,-0.146783667396495,1.28021874617062,2.40403787878788,3.55330714196367
212,43,-0.173800846925138,1.36709425014026,2.22941666666667,3.4704029696706
213,44,-0.210361885498387,1.48911148149632,2.11023484848485,3.4475169950407
214,45,-0.236279794553313,1.60921647470527,2.02734090909091,3.46465970188617
215,46,-0.241554487089093,1.67736891348092,2.02390909090909,3.48551727753194
216,47,-0.238300862958198,1.71178831265402,2.09275757575758,3.44700892167978
217,48,-0.237592475879677,1.74865167375149,2.09986363636364,3.40963312719323
218,49,-0.243044037092117,1.81207282910365,2.13339393939394,3.33661074126659
219,50,-0.26160562330217,1.90149952606432,2.22506818181818,3.33351623248335
220,51,-0.273750276617732,1.93626565849435,2.37173484848485,3.38192537718388
221,52,-0.286650048863604,1.9573542938106,2.54178787878788,3.40264403144455
222,53,-0.289193197985443,1.95545169859234,2.71579545454545,3.42466724296924
223,54,-0.280535568189311,1.89299909581227,2.92738636363636,3.5161775112602
224,55,-0.255313056270328,1.80073357356049,3.16344668813485,3.54877494402115
225,56,-0.227301981169518,1.70211781094036,3.34540123358939,3.54856336537773
226,57,-0.197170244685579,1.5990658959251,3.50303002146818,3.57942991441071
227,58,-0.185663999667821,1.58638657011226,3.57565123358939,3.5842762002388
228,59,-0.193173321997018,1.59916946304688,3.66390123358939,3.50700133041905
301,60,-0.207426080442103,1.63861337794291,3.75316638510455,3.39513176008596
302,61,-0.214328860226698,1.68775114639604,3.88471941540758,3.25843615497894
303,62,-0.20684906156592,1.67918811850559,4.04727244571061,3.18223339466844
304,63,-0.185503350917021,1.65362954121148,4.21575729419545,3.13508937837358
305,64,-0.185133462350078,1.69853753707532,4.38725729419545,3.03325185945337
306,65,-0.187858016309705,1.75003202810922,4.56499971843788,2.99785282949297
307,66,-0.189114072524524,1.79038848477431,4.67912121212121,2.97825352393902
308,67,-0.203742649000928,1.85302022156623,4.78492424242424,2.95322531508145
309,68,-0.225896298248864,1.89680606035246,4.89549242424242,2.88866865157534
310,69,-0.251499636445615,1.94323987291226,5.06632575757576,2.80467654368906
311,70,-0.266468717147139,2.02068428487992,5.26558333333333,2.76389553830402
312,71,-0.280727807789328,2.09272221732567,5.48112121212121,2.71896580371825
313,72,-0.301402543314394,2.11337025000722,5.64697727272727,2.63175355632644
314,73,-0.322880225110813,2.13099697250204,5.72036363636364,2.56621014323254
315,74,-0.340765258178297,2.1296345630048,5.7312803030303,2.53533643134092
316,75,-0.332080296574443,2.06851611940632,5.78731818181818,2.50247385473106
317,76,-0.318828137278323,1.99175277018599,5.79837121212121,2.42738641044765
318,77,-0.30287556349083,1.90978129543747,5.85055303030303,2.37920410940855
319,78,-0.283992430044089,1.78933806902951,6.00743939393939,2.3093779166698
320,79,-0.250006861739384,1.64829923432742,6.13295454545455,2.29627637350104
321,80,-0.217319632861239,1.51434749764023,6.22736363636364,2.24011271553203
322,81,-0.199132477521583,1.41011539472469,6.30630303030303,2.128790311254
323,82,-0.178203485696488,1.30483944519741,6.36956818181818,2.08017013010256
324,83,-0.137705606164996,1.20562338003795,6.43643181818182,2.12425623681259
325,84,-0.109122431859391,1.13740767014786,6.58462878787879,2.16718662654922
326,85,-0.0860288877502355,1.10447031522982,6.8064696969697,2.1750768999527
327,86,-0.0865376949892968,1.16092559370727,6.99219696969697,2.19902165681471
328,87,-0.100113533194234,1.25358177759041,7.2254696969697,2.23074487694759
329,88,-0.117786445761497,1.29276694921154,7.41992424242424,2.31421011948879
330,89,-0.119985789187681,1.32194057508631,7.49905303030303,2.36117176575099
331,90,-0.136240429376933,1.36934002246553,7.55867424242424,2.35042162754438
401,91,-0.162175814069675,1.42527432709434,7.61773484848485,2.40009863091045
402,92,-0.185463931297157,1.43953615362427,7.71268181818182,2.43605466370426
403,93,-0.193056744309759,1.39626638831278,7.77885606060606,2.40834558562719
404,94,-0.20697733075307,1.39504648478668,7.81750757575758,2.40015500399974
405,95,-0.220583606538722,1.39752874045015,7.87884090909091,2.44622890207137
406,96,-0.232446701600476,1.38262339321215,7.91479545454545,2.49327417218158
407,97,-0.230242869343547,1.32413673692023,7.91130303030303,2.47451385860705
408,98,-0.226428680274491,1.27981733897968,7.87114393939394,2.39383878092501
409,99,-0.241819917449565,1.27087096261253,7.87484090909091,2.29783954699414
410,100,-0.257982884708222,1.24950171694706,7.98621212121212,2.21316995441835
411,101,-0.254923180768081,1.14836827230137,8.13399242424242,2.1822386826611
412,102,-0.247388939881083,1.03247622490268,8.26061363636364,2.11315635622624
413,103,-0.248646055484805,0.97818692054131,8.34395454545455,2.030253031738
414,104,-0.260443331154457,0.993968300328962,8.42032575757576,2.03773750239601
415,105,-0.250297540936452,0.939235800787327,8.55642424242424,2.06278133435337
416,106,-0.228031699355292,0.858939577075483,8.67886363636364,2.05447916446093
417,107,-0.17580263696777,0.682322921552976,8.87418939393939,2.13889153474885
418,108,-0.148336555942493,0.61037723016819,9.12309848484849,2.25678732305756
419,109,-0.137505847445994,0.608223573102847,9.36925,2.3705529030483
420,110,-0.130038857875405,0.585626089100188,9.60054545454545,2.41159217013767
421,111,-0.13306536670579,0.552923667937426,9.71817424242424,2.51352437426473
422,112,-0.136844298483244,0.532793949667881,9.7815,2.56122402907372
423,113,-0.13819300908679,0.54370102023073,9.89875757575757,2.62240828622953
424,114,-0.126759840216599,0.54672534945652,10.0224848484848,2.66168497843111
425,115,-0.125376542238796,0.641768618560815,10.2108333333333,2.64794994159047
426,116,-0.131663344163688,0.761732634431294,10.398303030303,2.64507253034008
427,117,-0.124218612748732,0.809720504807106,10.5329621212121,2.65332179472764
428,118,-0.118619629759171,0.82426195376319,10.591,2.60987142215353
429,119,-0.109037353389114,0.844893628113953,10.6083636363636,2.54767066775691
430,120,-0.106960649784169,0.87226165706852,10.6921515151515,2.50119236989743
501,121,-0.0943324052213504,0.864642754814152,10.7464318181818,2.40323465430427
502,122,-0.0798908496608918,0.853107191612646,10.913446969697,2.29205661988486
503,123,-0.0899898981941112,0.874531070503973,11.1788257575758,2.16746373014943
504,124,-0.0905848980895773,0.865434911148328,11.4191515151515,2.05177651930825
505,125,-0.0878169388779412,0.869932824004672,11.6472878787879,2.04204836401786
506,126,-0.0640173135402833,0.821723139041976,11.8804015151515,2.080902290591
507,127,-0.0213490171957239,0.693569934298252,12.0764696969697,2.15860865162598
508,128,-0.0128250103855752,0.646732571168985,12.2625075757576,2.18030952670557
509,129,-0.0115508096345377,0.607186431219085,12.4075909090909,2.25004754163715
